gs.name,g.name
all_PI3K-AKT-mTOR_signaling,PLCG1
all_PI3K-AKT-mTOR_signaling,CAB39L
all_PI3K-AKT-mTOR_signaling,GNGT1
all_PI3K-AKT-mTOR_signaling,PTPN11
all_PI3K-AKT-mTOR_signaling,MKNK1
all_PI3K-AKT-mTOR_signaling,PRKCB
all_PI3K-AKT-mTOR_signaling,PIN1
all_PI3K-AKT-mTOR_signaling,AC022506.1
all_PI3K-AKT-mTOR_signaling,UBE2N
all_PI3K-AKT-mTOR_signaling,PIKFYVE
all_PI3K-AKT-mTOR_signaling,NGF
all_PI3K-AKT-mTOR_signaling,GNA14
all_PI3K-AKT-mTOR_signaling,CLTC
all_PI3K-AKT-mTOR_signaling,PRKAR2A
all_PI3K-AKT-mTOR_signaling,HSP90B1
all_PI3K-AKT-mTOR_signaling,FGF17
all_PI3K-AKT-mTOR_signaling,NOD1
all_PI3K-AKT-mTOR_signaling,VAV3
all_PI3K-AKT-mTOR_signaling,RPS6KA3
all_PI3K-AKT-mTOR_signaling,RPS6KA1
all_PI3K-AKT-mTOR_signaling,CDK2
all_PI3K-AKT-mTOR_signaling,PLCB1
all_PI3K-AKT-mTOR_signaling,NFKBIB
all_PI3K-AKT-mTOR_signaling,IL2RG
all_PI3K-AKT-mTOR_signaling,ACTR3
all_PI3K-AKT-mTOR_signaling,PTEN
all_PI3K-AKT-mTOR_signaling,ADCY2
all_PI3K-AKT-mTOR_signaling,ARHGDIA
all_PI3K-AKT-mTOR_signaling,PRKAG1
all_PI3K-AKT-mTOR_signaling,MKNK2
all_PI3K-AKT-mTOR_signaling,CDKN1A
all_PI3K-AKT-mTOR_signaling,CDK4
all_PI3K-AKT-mTOR_signaling,MAPK10
all_PI3K-AKT-mTOR_signaling,UBE2D3
all_PI3K-AKT-mTOR_signaling,CSNK2B
all_PI3K-AKT-mTOR_signaling,HRAS
all_PI3K-AKT-mTOR_signaling,RALB
all_PI3K-AKT-mTOR_signaling,EGFR
all_PI3K-AKT-mTOR_signaling,TBK1
all_PI3K-AKT-mTOR_signaling,TNFRSF1A
all_PI3K-AKT-mTOR_signaling,STAT2
all_PI3K-AKT-mTOR_signaling,ATF1
all_PI3K-AKT-mTOR_signaling,MAP3K7
all_PI3K-AKT-mTOR_signaling,YWHAB
all_PI3K-AKT-mTOR_signaling,PDK1
all_PI3K-AKT-mTOR_signaling,CAMK4
all_PI3K-AKT-mTOR_signaling,SQSTM1
all_PI3K-AKT-mTOR_signaling,GRK2
all_PI3K-AKT-mTOR_signaling,SFN
all_PI3K-AKT-mTOR_signaling,TRIB3
all_PI3K-AKT-mTOR_signaling,PFN1
all_PI3K-AKT-mTOR_signaling,TSC2
all_PI3K-AKT-mTOR_signaling,E2F1
all_PI3K-AKT-mTOR_signaling,FASLG
all_PI3K-AKT-mTOR_signaling,MAPK8
all_PI3K-AKT-mTOR_signaling,PRKAA2
all_PI3K-AKT-mTOR_signaling,PLA2G12A
all_PI3K-AKT-mTOR_signaling,NCK1
all_PI3K-AKT-mTOR_signaling,ITPR2
all_PI3K-AKT-mTOR_signaling,AKT1S1
all_PI3K-AKT-mTOR_signaling,MAPK1
all_PI3K-AKT-mTOR_signaling,AKT1
all_PI3K-AKT-mTOR_signaling,CAB39
all_PI3K-AKT-mTOR_signaling,GSK3B
all_PI3K-AKT-mTOR_signaling,MAPKAP1
all_PI3K-AKT-mTOR_signaling,LCK
all_PI3K-AKT-mTOR_signaling,GRB2
all_PI3K-AKT-mTOR_signaling,FGF6
all_PI3K-AKT-mTOR_signaling,PITX2
all_PI3K-AKT-mTOR_signaling,AP2M1
all_PI3K-AKT-mTOR_signaling,MAP2K3
all_PI3K-AKT-mTOR_signaling,CDKN1B
all_PI3K-AKT-mTOR_signaling,RNASE1
all_PI3K-AKT-mTOR_signaling,SMAD2
all_PI3K-AKT-mTOR_signaling,RAC1
all_PI3K-AKT-mTOR_signaling,CFL1
all_PI3K-AKT-mTOR_signaling,DUSP3
all_PI3K-AKT-mTOR_signaling,SLA
all_PI3K-AKT-mTOR_signaling,MYD88
all_PI3K-AKT-mTOR_signaling,PPP2R1B
all_PI3K-AKT-mTOR_signaling,DAPP1
all_fatty-acid-metabolism,BLVRA
all_fatty-acid-metabolism,UGDH
all_fatty-acid-metabolism,ACADL
all_fatty-acid-metabolism,RDH11
all_fatty-acid-metabolism,IDH3B
all_fatty-acid-metabolism,INMT
all_fatty-acid-metabolism,IL4I1
all_fatty-acid-metabolism,NSDHL
all_fatty-acid-metabolism,GPD2
all_fatty-acid-metabolism,HADHB
all_fatty-acid-metabolism,VNN1
all_fatty-acid-metabolism,ACAT2
all_fatty-acid-metabolism,ACOT2
all_fatty-acid-metabolism,KMT5A
all_fatty-acid-metabolism,ALDH1A1
all_fatty-acid-metabolism,CYP4A11
all_fatty-acid-metabolism,HIBCH
all_fatty-acid-metabolism,ECHS1
all_fatty-acid-metabolism,SUCLG1
all_fatty-acid-metabolism,ACSL5
all_fatty-acid-metabolism,YWHAH
all_fatty-acid-metabolism,G0S2
all_fatty-acid-metabolism,GSTZ1
all_fatty-acid-metabolism,SDHC
all_fatty-acid-metabolism,HSD17B10
all_fatty-acid-metabolism,METAP1
all_fatty-acid-metabolism,AQP7
all_fatty-acid-metabolism,CPT1A
all_fatty-acid-metabolism,LGALS1
all_fatty-acid-metabolism,HSPH1
all_fatty-acid-metabolism,ALDOA
all_fatty-acid-metabolism,ACSM3
all_fatty-acid-metabolism,HMGCS2
all_fatty-acid-metabolism,ADH1C
all_fatty-acid-metabolism,ETFDH
all_fatty-acid-metabolism,PTS
all_fatty-acid-metabolism,CA6
all_fatty-acid-metabolism,CRYZ
all_fatty-acid-metabolism,HSD17B7
all_fatty-acid-metabolism,BMPR1B
all_fatty-acid-metabolism,ALDH3A2
all_fatty-acid-metabolism,SMS
all_fatty-acid-metabolism,REEP6
all_fatty-acid-metabolism,AUH
all_fatty-acid-metabolism,LDHA
all_fatty-acid-metabolism,HSD17B11
all_fatty-acid-metabolism,ACSL4
all_fatty-acid-metabolism,FABP2
all_fatty-acid-metabolism,ACSL1
all_fatty-acid-metabolism,ADIPOR2
all_fatty-acid-metabolism,ECI2
all_fatty-acid-metabolism,RAP1GDS1
all_fatty-acid-metabolism,PSME1
all_fatty-acid-metabolism,PRDX6
all_fatty-acid-metabolism,IDH3G
all_fatty-acid-metabolism,ACSS1
all_fatty-acid-metabolism,MDH1
all_fatty-acid-metabolism,ENO3
all_fatty-acid-metabolism,CPOX
all_fatty-acid-metabolism,ALDH9A1
all_fatty-acid-metabolism,HCCS
all_fatty-acid-metabolism,GRHPR
all_fatty-acid-metabolism,FH
all_fatty-acid-metabolism,ECH1
all_fatty-acid-metabolism,IDI1
all_fatty-acid-metabolism,DECR1
all_fatty-acid-metabolism,ALAD
all_fatty-acid-metabolism,ACAA2
all_fatty-acid-metabolism,RDH16
all_fatty-acid-metabolism,ADH7
all_fatty-acid-metabolism,HMGCS1
all_fatty-acid-metabolism,EHHADH
all_fatty-acid-metabolism,MLYCD
all_fatty-acid-metabolism,CIDEA
all_fatty-acid-metabolism,UROS
all_fatty-acid-metabolism,SDHD
all_fatty-acid-metabolism,MCEE
all_fatty-acid-metabolism,CYP1A1
all_fatty-acid-metabolism,ERP29
all_fatty-acid-metabolism,FABP1
all_fatty-acid-metabolism,CD1D
all_fatty-acid-metabolism,NBN
all_fatty-acid-metabolism,CPT2
all_fatty-acid-metabolism,IDH1
all_fatty-acid-metabolism,CRAT
all_fatty-acid-metabolism,HSP90AA1
all_fatty-acid-metabolism,ECI1
all_fatty-acid-metabolism,DLD
all_fatty-acid-metabolism,ODC1
all_fatty-acid-metabolism,UROD
all_fatty-acid-metabolism,ENO2
all_fatty-acid-metabolism,GAD2
all_fatty-acid-metabolism,GABARAPL1
all_fatty-acid-metabolism,HAO2
all_fatty-acid-metabolism,D2HGDH
all_fatty-acid-metabolism,PDHA1
all_fatty-acid-metabolism,MIF
all_fatty-acid-metabolism,HPGD
all_fatty-acid-metabolism,CA4
all_fatty-acid-metabolism,XIST
all_fatty-acid-metabolism,GLUL
all_fatty-acid-metabolism,ACADVL
all_fatty-acid-metabolism,ELOVL5
all_fatty-acid-metabolism,SUCLA2
all_fatty-acid-metabolism,ACOX1
all_fatty-acid-metabolism,PTPRG
all_fatty-acid-metabolism,AOC3
all_fatty-acid-metabolism,TP53INP2
all_fatty-acid-metabolism,MDH2
all_fatty-acid-metabolism,ACO2
all_fatty-acid-metabolism,BCKDHB
all_fatty-acid-metabolism,S100A10
all_fatty-acid-metabolism,ADSL
all_fatty-acid-metabolism,SUCLG2
all_fatty-acid-metabolism,HSDL2
all_fatty-acid-metabolism,CD36
all_fatty-acid-metabolism,SLC22A5
all_fatty-acid-metabolism,CBR1
all_fatty-acid-metabolism,HADH
all_fatty-acid-metabolism,OSTC
all_fatty-acid-metabolism,PDHB
all_fatty-acid-metabolism,GPD1
all_fatty-acid-metabolism,NTHL1
all_fatty-acid-metabolism,HMGCL
all_fatty-acid-metabolism,BPHL
all_fatty-acid-metabolism,UBE2L6
all_fatty-acid-metabolism,PPARA
all_fatty-acid-metabolism,ACADS
all_fatty-acid-metabolism,CCDC58
all_fatty-acid-metabolism,CEL
all_fatty-acid-metabolism,GAPDHS
all_fatty-acid-metabolism,ACAA1
all_fatty-acid-metabolism,LTC4S
all_fatty-acid-metabolism,NCAPH2
all_fatty-acid-metabolism,SERINC1
all_fatty-acid-metabolism,FMO1
all_fatty-acid-metabolism,CYP4A22
all_fatty-acid-metabolism,DHCR24
all_fatty-acid-metabolism,MGLL
all_fatty-acid-metabolism,ALDH3A1
all_fatty-acid-metabolism,AADAT
all_fatty-acid-metabolism,H2AZ1
all_fatty-acid-metabolism,APEX1
all_fatty-acid-metabolism,ACADM
all_fatty-acid-metabolism,GCDH
all_fatty-acid-metabolism,MAOA
all_fatty-acid-metabolism,CA2
all_fatty-acid-metabolism,FASN
all_fatty-acid-metabolism,PCBD1
all_fatty-acid-metabolism,ACOT8
all_fatty-acid-metabolism,CBR3
all_fatty-acid-metabolism,ME1
all_fatty-acid-metabolism,DLST
all_fatty-acid-metabolism,EPHX1
all_fatty-acid-metabolism,HSD17B4
all_fatty-acid-metabolism,TDO2
all_fatty-acid-metabolism,RETSAT
all_fatty-acid-metabolism,SDHA
all_NOTCH_signaling,HEYL
all_NOTCH_signaling,LFNG
all_NOTCH_signaling,DLL1
all_NOTCH_signaling,JAG1
all_NOTCH_signaling,CCND1
all_NOTCH_signaling,FZD1
all_NOTCH_signaling,APH1A
all_NOTCH_signaling,CUL1
all_NOTCH_signaling,DTX1
all_NOTCH_signaling,NOTCH1
all_NOTCH_signaling,KAT2A
all_NOTCH_signaling,DTX2
all_NOTCH_signaling,FBXW11
all_NOTCH_signaling,HEY1
all_NOTCH_signaling,MAML2
all_NOTCH_signaling,ARRB1
all_NOTCH_signaling,TCF7L2
all_NOTCH_signaling,FZD5
all_NOTCH_signaling,PSENEN
all_NOTCH_signaling,WNT5A
all_NOTCH_signaling,HES1
all_NOTCH_signaling,HEY2
all_NOTCH_signaling,RBX1
all_NOTCH_signaling,ST3GAL6
all_NOTCH_signaling,PPARD
all_NOTCH_signaling,NOTCH2
all_NOTCH_signaling,SKP1
all_NOTCH_signaling,HES5
all_NOTCH_signaling,PSEN2
all_NOTCH_signaling,WNT2
all_NOTCH_signaling,NOTCH3
all_NOTCH_signaling,SAP30
all_NOTCH_signaling,FZD7
all_NOTCH_signaling,PRKCA
all_NOTCH_signaling,DTX4
CD4-T_TH17_UP,IL17A
CD4-T_TH17_UP,IL17F
CD4-T_TH17_UP,IL1R1
CD4-T_TH17_UP,KLRB1
CD4-T_TH17_UP,RORC
CD4-T_TH17_UP,CCR6
CD4-T_TH17_UP,IL12RB1
CD4-T_TH17_UP,IL13RA1
CD4-T_TH17_UP,IL12RB2
CD4-T_TH17_UP,IL21
CD4-T_TH17_UP,IL23R
CD4-T_TH17_UP,IL17B
CD4-T_TH17_UP,IL22
CD4-T_TH17_UP,STAT3
CD4-T_TH17_UP,IL26
CD4-T_TH17_UP,IL6
CD4-T_TH17_UP,CXCL8
DC_LPS_response,NCAPH
DC_LPS_response,SLC46A2
DC_LPS_response,PDK3
DC_LPS_response,PARVG
DC_LPS_response,ELP2
DC_LPS_response,ASTE1
DC_LPS_response,HHEX
DC_LPS_response,PTPN4
DC_LPS_response,ENO2
DC_LPS_response,CEMIP2
DC_LPS_response,ACADS
DC_LPS_response,TAGAP
DC_LPS_response,CLEC10A
DC_LPS_response,MYO1F
DC_LPS_response,NSMF
DC_LPS_response,NAXE
DC_LPS_response,CYTH4
DC_LPS_response,INKA2
DC_LPS_response,PARP3
DC_LPS_response,SYNRG
DC_LPS_response,ENTPD1
DC_LPS_response,PLCD1
DC_LPS_response,OPN3
DC_LPS_response,PRMT3
DC_LPS_response,VCL
DC_LPS_response,FN3KRP
DC_LPS_response,THYN1
DC_LPS_response,ATP9A
DC_LPS_response,IMPA2
DC_LPS_response,GNPDA1
DC_LPS_response,KLK8
DC_LPS_response,KCTD7
DC_LPS_response,CACNA2D4
DC_LPS_response,CLMN
DC_LPS_response,PTBP1
DC_LPS_response,SLC26A2
DC_LPS_response,RPL13A
DC_LPS_response,CHCHD7
DC_LPS_response,MERTK
DC_LPS_response,CPQ
DC_LPS_response,ZFP69
DC_LPS_response,FEV
DC_LPS_response,BRD3
DC_LPS_response,CIITA
DC_LPS_response,FOXQ1
DC_LPS_response,ZNF641
DC_LPS_response,TAF4B
DC_LPS_response,CD1C
DC_LPS_response,ARHGAP39
DC_LPS_response,LYRM7
DC_LPS_response,SLC18A2
DC_LPS_response,ZNF398
DC_LPS_response,MGAT5
B_effector-1_UP,IL12B
B_effector-1_UP,IFNG
B_effector-1_UP,TNF
B_effector-1_UP,ITGAL
B_effector-1_UP,IL12A
B_effector-1_UP,IL10
B_effector-1_UP,TIMD4
B_effector-1_UP,FCGR3A
B_effector-1_UP,IL6
CD8-T_IL12_response,NUTF2
CD8-T_IL12_response,HAO2
CD8-T_IL12_response,SOX4
CD8-T_IL12_response,IL6R
CD8-T_IL12_response,RERE
CD8-T_IL12_response,GZMA
CD8-T_IL12_response,COPA
CD8-T_IL12_response,GSTT2B
CD8-T_IL12_response,IREB2
CD8-T_IL12_response,IRF9
CD8-T_IL12_response,SLMAP
CD8-T_IL12_response,CLTB
CD8-T_IL12_response,RCVRN
CD8-T_IL12_response,LEPROT
CD8-T_IL12_response,ICAM2
CD8-T_IL12_response,NR1D2
CD8-T_IL12_response,DNAJA1
CD8-T_IL12_response,MAT2B
CD8-T_IL12_response,MSL2
CD8-T_IL12_response,GABBR1
CD8-T_IL12_response,MFSD14A
CD8-T_IL12_response,COL6A2
CD8-T_IL12_response,MAP1LC3A
CD8-T_IL12_response,B4GALNT1
CD8-T_IL12_response,TPT1
CD8-T_IL12_response,ROCK1
CD8-T_IL12_response,S100PBP
CD8-T_IL12_response,MRPS14
CD8-T_IL12_response,SLC4A2
CD8-T_IL12_response,CFH
CD8-T_IL12_response,RACK1
CD8-T_IL12_response,SEC11C
CD8-T_IL12_response,HMGB2
CD8-T_IL12_response,IKBKB
CD8-T_IL12_response,KIF3C
CD8-T_IL12_response,KLHL21
CD8-T_IL12_response,IVNS1ABP
CD8-T_IL12_response,TCF7
CD8-T_IL12_response,ANLN
CD8-T_IL12_response,METTL17
CD8-T_IL12_response,NEDD4L
CD8-T_IL12_response,MBTD1
CD8-T_IL12_response,SLC22A1
CD8-T_IL12_response,IFIT2
CD8-T_IL12_response,GLMP
CD8-T_IL12_response,BRD7
CD8-T_IL12_response,PI4K2A
CD8-T_IL12_response,FBXO38
CD8-T_IL12_response,RIPOR2
CD8-T_IL12_response,NFE2
CD8-T_IL12_response,CMPK2
CD8-T_IL12_response,ADORA1
CD8-T_IL12_response,SIAH1
CD8-T_IL12_response,LITAF
CD8-T_IL12_response,SAYSD1
CD8-T_IL12_response,ABRACL
CD8-T_IL12_response,IQGAP2
CD8-T_IL12_response,TCN2
CD8-T_IL12_response,ARID3B
CD8-T_IL12_response,IL16
CD8-T_IL12_response,RAB33B
CD8-T_IL12_response,CFI
CD8-T_IL12_response,MRPS21
CD8-T_IL12_response,TYSND1
CD8-T_IL12_response,BTRC
CD8-T_IL12_response,PROS1
CD8-T_IL12_response,ACKR3
CD8-T_IL12_response,FRMD8
CD8-T_IL12_response,RAE1
CD8-T_IL12_response,ADRB2
CD8-T_IL12_response,SCMH1
CD8-T_IL12_response,SEPTIN4
CD8-T_IL12_response,POLR2F
CD8-T_IL12_response,USP2
CD8-T_IL12_response,RBM4B
CD8-T_IL12_response,STAT5A
CD8-T_IL12_response,DENND2B
CD8-T_IL12_response,RBBP4
CD8-T_IL12_response,DNAJC9
CD8-T_IL12_response,CBR1
CD8-T_IL12_response,DVL1
CD8-T_IL12_response,DAO
CD8-T_IL12_response,CD14
CD8-T_IL12_response,SPATA13
CD8-T_IL12_response,FIP1L1
CD8-T_IL12_response,HNRNPC
CD8-T_IL12_response,SLC39A4
CD8-T_IL12_response,LGALS9B
CD8-T_IL12_response,AP1B1
CD8-T_IL12_response,E2F5
CD8-T_IL12_response,INTS8
CD8-T_IL12_response,NSMCE1
CD8-T_IL12_response,GGPS1
CD8-T_IL12_response,BSDC1
CD8-T_IL12_response,NRTN
CD8-T_IL12_response,LMX1B
CD8-T_IL12_response,SPINK4
CD8-T_IL12_response,RIOX2
CD8-T_IL12_response,INSM1
CD8-T_IL12_response,ATP9A
CD8-T_IL12_response,MAP4K3
CD8-T_IL12_response,RETREG2
CD8-T_IL12_response,GALK2
CD8-T_IL12_response,FRAT1
CD8-T_IL12_response,OGFOD2
CD8-T_IL12_response,SEPHS2
CD8-T_IL12_response,ATF2
CD8-T_IL12_response,GRPEL2
CD8-T_IL12_response,TLE4
CD8-T_IL12_response,MPHOSPH10
CD8-T_IL12_response,KMT2E
CD8-T_IL12_response,PTPN18
CD8-T_IL12_response,ULK2
CD8-T_IL12_response,CTSC
CD8-T_IL12_response,CCNDBP1
CD8-T_IL12_response,SEC11A
CD8-T_IL12_response,CWC22
CD8-T_IL12_response,ASF1B
CD8-T_IL12_response,CD1D
CD8-T_IL12_response,SH3GL1
CD8-T_IL12_response,IFIH1
CD8-T_IL12_response,CD79B
CD8-T_IL12_response,EMP3
CD8-T_IL12_response,ZBTB20
CD8-T_IL12_response,PCBD2
CD8-T_IL12_response,DNAJB4
CD8-T_IL12_response,MAST2
CD8-T_IL12_response,HDAC1
CD8-T_IL12_response,PSAP
CD8-T_IL12_response,MOV10
CD8-T_IL12_response,RECK
CD8-T_IL12_response,KLF2
CD8-T_IL12_response,CRP
CD8-T_IL12_response,POLG
CD8-T_IL12_response,TXNDC12
CD8-T_IL12_response,ATP5PF
CD8-T_IL12_response,MTARC2
CD8-T_IL12_response,DIAPH1
CD8-T_IL12_response,GABPA
CD8-T_IL12_response,DEK
CD8-T_IL12_response,RUNX1T1
CD8-T_IL12_response,ERCC2
CD8-T_IL12_response,NCOA2
CD8-T_IL12_response,SEPTIN10
CD8-T_IL12_response,ADGRL1
CD8-T_IL12_response,RPL12
CD8-T_IL12_response,IMPA1
CD8-T_IL12_response,TNNC2
CD8-T_IL12_response,GSTT2
CD8-T_IL12_response,BRWD3
CD8-T_IL12_response,ABCG1
CD8-T_IL12_response,FOSB
CD8-T_IL12_response,RP9
CD8-T_IL12_response,CANT1
CD8-T_IL12_response,PHF1
CD8-T_IL12_response,NUSAP1
CD8-T_IL12_response,ANKRD13A
CD8-T_IL12_response,RPA3
CD8-T_IL12_response,SPATA13
all_purine_metabolism,SLC29A2
all_purine_metabolism,XDH
all_purine_metabolism,AMPD3
all_purine_metabolism,GMPR
all_purine_metabolism,NT5C1B
all_purine_metabolism,AK2
all_purine_metabolism,ITPA
all_purine_metabolism,SLC28A2
all_purine_metabolism,ADK
all_purine_metabolism,ADSS1
all_purine_metabolism,ADA
all_purine_metabolism,AMPD1
all_purine_metabolism,GMPR2
all_purine_metabolism,GDA
all_purine_metabolism,AK1
all_purine_metabolism,ADSS2
all_purine_metabolism,AK3
all_purine_metabolism,APRT
all_purine_metabolism,SLC28A3
all_purine_metabolism,AMPD2
all_purine_metabolism,HPRT1
all_purine_metabolism,NT5C2
all_purine_metabolism,GUK1
all_purine_metabolism,AK7
all_purine_metabolism,NT5E
all_purine_metabolism,AK5
all_purine_metabolism,SLC2A9
all_purine_metabolism,AK4
all_nucleotide_metabolism,ENTPD4
all_nucleotide_metabolism,NME3
all_nucleotide_metabolism,PAPSS1
all_nucleotide_metabolism,NUDT9
all_nucleotide_metabolism,SLC29A1
all_nucleotide_metabolism,BPNT1
all_nucleotide_metabolism,ABCC4
all_nucleotide_metabolism,DGUOK
all_nucleotide_metabolism,ENTPD5
all_nucleotide_metabolism,ENPP2
all_nucleotide_metabolism,ENPP3
all_nucleotide_metabolism,ENTPD3
all_nucleotide_metabolism,NME7
all_nucleotide_metabolism,DCK
all_nucleotide_metabolism,ENTPD2
all_nucleotide_metabolism,ENTPD6
all_nucleotide_metabolism,NME2
all_nucleotide_metabolism,CANT1
all_nucleotide_metabolism,NUDT2
all_nucleotide_metabolism,NME1
all_nucleotide_metabolism,ENPP1
all_nucleotide_metabolism,NME6
all_nucleotide_metabolism,PAPSS2
all_nucleotide_metabolism,NUDT5
all_nucleotide_metabolism,NME4
all_nucleotide_metabolism,ENTPD1
all_CoA_synthesis,PPCDC
all_CoA_synthesis,PANK1
all_CoA_synthesis,COASY
all_CoA_synthesis,VNN1
all_CoA_synthesis,PANK4
all_CoA_synthesis,PPCS
all_CoA_synthesis,PANK2
all_CoA_synthesis,VNN2
all_CoA_synthesis,VNN3
all_CoA_synthesis,PANK3
all_CoA_synthesis,SLC25A16
all_CoA_synthesis,SLC5A6
all_platelet-activation-factor_production,PLA2G4D
all_platelet-activation-factor_production,PANX1
all_platelet-activation-factor_production,PLA2G4A
all_platelet-activation-factor_production,LPCAT2
all_platelet-activation-factor_production,DDC
all_platelet-activation-factor_production,TPH1
all_platelet-activation-factor_production,PLA2G4E
all_platelet-activation-factor_production,PDPN
all_platelet-activation-factor_production,TPH2
all_platelet-activation-factor_production,TBXAS1
all_platelet-activation-factor_production,LPCAT1
all_platelet-activation-factor_production,F2
all_platelet-activation-factor_production,VWF
all_ubiquinone_synthesis,COQ6
all_ubiquinone_synthesis,COQ3
all_ubiquinone_synthesis,HMGCR
all_ubiquinone_synthesis,COQ2
all_ubiquinone_synthesis,COQ7
all_ubiquinone_synthesis,FDPS
all_CYP_metabolism,CYB5D1
all_CYP_metabolism,CYP1B1
all_CYP_metabolism,CYP2C8
all_CYP_metabolism,CYP4A11
all_CYP_metabolism,CYP2C18
all_CYP_metabolism,CYP3A4
all_CYP_metabolism,CYP1A2
all_CYP_metabolism,CYP2A13
all_CYP_metabolism,CYP2C19
all_CYP_metabolism,CYP2D6
all_CYP_metabolism,CYP2A6
all_CYP_metabolism,CYP2E1
all_CYP_metabolism,CYP1A1
all_CYP_metabolism,CYP2C9
all_CYP_metabolism,CYP2F1
all_CYP_metabolism,CYP3A5
TNK_PD-1_signaling,ANXA2
TNK_PD-1_signaling,APOL6
TNK_PD-1_signaling,CIC
TNK_PD-1_signaling,LAX1
TNK_PD-1_signaling,SLA
TNK_PD-1_signaling,COMMD3
TNK_PD-1_signaling,CCR1
TNK_PD-1_signaling,PTPRO
TNK_PD-1_signaling,HMGCS1
TNK_PD-1_signaling,TESPA1
TNK_PD-1_signaling,BTN3A2
TNK_PD-1_signaling,BATF
TNK_PD-1_signaling,GRB2
TNK_PD-1_signaling,IRF9
TNK_PD-1_signaling,LCP2
TNK_PD-1_signaling,GBP1
TNK_PD-1_signaling,FBXW7
TNK_PD-1_signaling,IL10RB
TNK_PD-1_signaling,ANXA1
TNK_PD-1_signaling,NT5E
TNK_PD-1_signaling,SH2D2A
TNK_PD-1_signaling,CD28
TNK_PD-1_signaling,RHOH
TNK_PD-1_signaling,DOK2
TNK_PD-1_signaling,ITM2A
all_iron-uptake-and-storage,TFR2
all_iron-uptake-and-storage,FTL
all_iron-uptake-and-storage,FTH1
all_iron-uptake-and-storage,FLVCR1
all_iron-uptake-and-storage,SLC11A2
all_iron-uptake-and-storage,SLC25A37
all_iron-uptake-and-storage,TFRC
all_iron-uptake-and-storage,SLC11A1
all_iron-uptake-and-storage,CP
all_iron-uptake-and-storage,SLC39A14
all_iron-uptake-and-storage,SLC40A1
all_iron-uptake-and-storage,SLC25A28
all_iron-uptake-and-storage,TF
all_iron-uptake-and-storage,CD163
all_iron-uptake-and-storage,SLC48A1
all_iron-uptake-and-storage,LRP1
all_iron-uptake-and-storage,FTMT
all_iron-uptake-and-storage,SCARA5
all_iron-uptake-and-storage,SLC46A1
all_chondroitine-and-heparan-sulfate_synthesis,HS3ST1
all_chondroitine-and-heparan-sulfate_synthesis,UST
all_chondroitine-and-heparan-sulfate_synthesis,CHST11
all_chondroitine-and-heparan-sulfate_synthesis,HS3ST4
all_chondroitine-and-heparan-sulfate_synthesis,XYLT1
all_chondroitine-and-heparan-sulfate_synthesis,CHPF2
all_chondroitine-and-heparan-sulfate_synthesis,NDST3
all_chondroitine-and-heparan-sulfate_synthesis,B3GAT3
all_chondroitine-and-heparan-sulfate_synthesis,EXTL1
all_chondroitine-and-heparan-sulfate_synthesis,HS3ST5
all_chondroitine-and-heparan-sulfate_synthesis,XYLT2
all_chondroitine-and-heparan-sulfate_synthesis,EXTL2
all_chondroitine-and-heparan-sulfate_synthesis,CHST12
all_chondroitine-and-heparan-sulfate_synthesis,HS6ST2
all_chondroitine-and-heparan-sulfate_synthesis,CHSY1
all_chondroitine-and-heparan-sulfate_synthesis,HS6ST1
all_chondroitine-and-heparan-sulfate_synthesis,NDST4
all_chondroitine-and-heparan-sulfate_synthesis,B4GALT7
all_chondroitine-and-heparan-sulfate_synthesis,CHSY3
all_chondroitine-and-heparan-sulfate_synthesis,CSGALNACT2
all_chondroitine-and-heparan-sulfate_synthesis,NDST1
all_chondroitine-and-heparan-sulfate_synthesis,HS3ST2
all_chondroitine-and-heparan-sulfate_synthesis,EXT2
all_chondroitine-and-heparan-sulfate_synthesis,EXT1
all_chondroitine-and-heparan-sulfate_synthesis,HS6ST3
all_chondroitine-and-heparan-sulfate_synthesis,B3GAT2
all_chondroitine-and-heparan-sulfate_synthesis,HS3ST3A1
all_chondroitine-and-heparan-sulfate_synthesis,CHST3
all_chondroitine-and-heparan-sulfate_synthesis,CSGALNACT1
all_chondroitine-and-heparan-sulfate_synthesis,HS3ST3B1
all_chondroitine-and-heparan-sulfate_synthesis,HS3ST6
all_chondroitine-and-heparan-sulfate_synthesis,CHPF
all_chondroitine-and-heparan-sulfate_synthesis,CHST7
all_chondroitine-and-heparan-sulfate_synthesis,HS2ST1
all_chondroitine-and-heparan-sulfate_synthesis,CHST13
all_chondroitine-and-heparan-sulfate_synthesis,EXTL3
all_chondroitine-and-heparan-sulfate_synthesis,GLCE
all_chondroitine-and-heparan-sulfate_synthesis,NDST2
all_chondroitine-and-heparan-sulfate_synthesis,B3GAT1
all_chondroitine-and-heparan-sulfate_synthesis,B3GALT6
all_coagulation-factor_production,KLKB1
all_coagulation-factor_production,F12
all_coagulation-factor_production,FGA
all_coagulation-factor_production,SERPINA5
all_coagulation-factor_production,F2
all_coagulation-factor_production,F5
all_coagulation-factor_production,F13A1
all_coagulation-factor_production,FGB
all_coagulation-factor_production,F10
all_coagulation-factor_production,F7
all_coagulation-factor_production,SERPINE1
all_coagulation-factor_production,F9
all_coagulation-factor_production,F11
all_coagulation-factor_production,F3
all_coagulation-factor_production,SERPINF2
all_coagulation-factor_production,F8
all_coagulation-factor_production,KNG1
all_coagulation-factor_production,F13B
